NU_INSCRICAO;NU_ANO;TP_SEXO;SG_UF_ESC;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
2,10061E+11;2023;M;GO;E;G;B;C;5;C;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;D;B;D;B;5;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;M;GO;C;C;B;B;4;C;A;B;C;B;A;B;A;B;A;B;A;A;C;B;B;E;A;A;B
2,10061E+11;2023;M;GO;C;F;B;E;4;E;A;B;D;A;B;B;B;C;A;B;B;A;B;B;B;E;A;B;B
2,10061E+11;2023;M;GO;F;E;F;F;3;H;B;D;D;C;A;B;A;B;B;B;A;A;D;A;B;D;B;C;B
2,1006E+11;2023;M;GO;B;C;A;B;4;B;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;E;A;B;B
2,10059E+11;2023;F;GO;B;D;A;B;4;C;A;B;C;A;A;B;B;A;A;B;A;A;A;A;A;E;A;A;B
2,10059E+11;2023;M;GO;E;E;A;B;4;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;M;GO;B;C;A;B;3;C;A;B;E;B;A;B;B;B;A;B;A;A;B;A;B;C;A;A;B
2,10061E+11;2023;M;GO;A;D;A;B;5;C;A;B;D;A;B;B;A;A;A;B;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;F;GO;E;E;C;B;3;D;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;F;GO;G;G;E;D;5;J;A;D;E;B;C;B;B;B;A;B;A;A;C;A;B;E;A;C;B
2,10061E+11;2023;M;GO;E;E;F;F;1;C;A;B;D;B;A;B;B;B;A;B;A;A;B;B;A;E;A;B;B
2,10058E+11;2023;F;GO;E;D;B;C;4;D;A;B;D;A;C;B;B;B;A;A;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;M;GO;D;C;A;B;6;G;A;B;E;B;B;C;B;B;A;B;A;A;B;B;A;E;A;B;B
2,1006E+11;2023;M;GO;C;B;B;B;3;I;A;B;D;B;A;B;B;B;B;B;A;B;C;A;B;D;A;B;B
2,10059E+11;2023;F;GO;F;D;C;D;5;G;A;C;D;B;A;B;A;B;A;A;A;A;B;A;A;E;A;B;B
2,10059E+11;2023;F;GO;D;D;A;C;2;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
2,10059E+11;2023;M;GO;E;E;B;A;4;C;A;C;C;B;B;B;C;C;A;B;A;A;C;A;B;D;B;B;B
2,10061E+11;2023;F;GO;B;F;F;D;4;E;A;B;D;B;A;B;B;B;B;B;A;A;B;A;B;E;A;A;B
2,10058E+11;2023;F;GO;B;B;B;B;6;B;B;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;D;E;C;B;5;F;A;D;E;E;C;C;B;B;B;A;A;B;B;B;B;E;A;B;B
2,10058E+11;2023;F;GO;E;E;D;B;3;D;A;C;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;M;GO;C;H;F;C;4;B;A;B;C;B;A;B;B;B;A;A;A;B;B;A;A;C;A;C;B
2,10061E+11;2023;F;GO;D;E;C;B;3;D;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;D;B;A;B
2,10058E+11;2023;M;GO;F;F;E;D;3;G;A;C;D;C;A;C;D;B;A;B;A;B;D;A;A;D;A;B;B
2,10059E+11;2023;M;GO;D;E;D;D;4;D;A;B;D;B;B;B;A;B;A;B;A;A;B;A;A;E;A;B;B
2,10061E+11;2023;F;GO;E;E;B;B;4;C;A;C;D;A;B;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;M;GO;H;H;F;B;5;B;D;C;D;A;A;C;A;A;A;B;A;A;C;A;A;E;A;A;B
2,10061E+11;2023;M;GO;C;E;B;B;4;E;A;B;D;B;A;B;B;B;A;B;A;B;B;A;A;E;A;B;B
2,10061E+11;2023;F;GO;B;D;C;B;4;C;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;E;E;B;B;4;C;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;D;A;A;B
2,10058E+11;2023;F;GO;C;E;C;B;8;B;B;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
2,10061E+11;2023;F;GO;E;E;C;E;4;E;A;C;D;B;A;B;B;B;A;B;A;B;C;A;A;D;A;B;B
2,10061E+11;2023;F;GO;E;E;F;D;2;B;A;B;C;A;A;A;A;A;A;A;A;A;A;A;A;C;A;A;B
2,10061E+11;2023;M;GO;G;H;D;F;5;G;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
2,10061E+11;2023;M;GO;E;C;F;F;9;F;A;C;E;B;A;B;B;A;A;B;A;A;B;A;A;E;A;A;B
2,1006E+11;2023;F;GO;F;E;E;B;2;C;A;C;C;A;A;B;A;B;A;B;A;A;A;A;A;C;A;B;B
2,10059E+11;2023;M;GO;E;F;F;F;3;O;A;D;E;B;B;C;A;B;A;B;B;B;C;A;A;A;A;C;B
2,10061E+11;2023;F;GO;E;F;D;D;4;C;A;C;D;C;A;B;A;B;A;B;A;A;B;A;B;D;A;A;B
2,10061E+11;2023;M;GO;D;C;C;B;4;D;A;C;D;A;C;B;A;B;B;B;B;A;C;A;B;E;A;B;B
2,10061E+11;2023;F;GO;E;E;C;F;4;D;A;B;C;B;A;B;A;B;A;B;A;A;B;B;A;D;A;B;B
2,10061E+11;2023;F;GO;H;G;F;D;2;B;A;D;D;B;A;B;B;A;B;B;A;B;A;B;B;C;A;B;B
2,10061E+11;2023;F;GO;H;G;F;D;3;A;A;C;C;C;A;B;B;B;A;B;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;B;C;A;A;5;B;A;B;C;A;B;B;B;A;A;B;A;A;B;A;A;C;A;A;A
2,10061E+11;2023;F;GO;B;A;B;B;5;B;B;B;D;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;B
2,10061E+11;2023;F;GO;D;C;A;B;4;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;B;A;A;B
2,1006E+11;2023;M;GO;C;C;B;B;2;B;A;C;C;B;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;M;GO;C;E;B;C;4;C;A;D;D;C;A;D;B;B;A;A;A;B;D;A;A;E;A;B;B
2,10061E+11;2023;F;GO;C;C;A;A;4;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;M;GO;F;F;C;C;4;A;A;C;E;B;A;B;A;B;A;A;B;A;A;A;A;E;A;B;B
2,10061E+11;2023;F;GO;H;H;C;F;6;E;A;E;E;E;B;B;B;B;A;B;A;A;C;A;A;B;B;C;B
2,10061E+11;2023;M;GO;E;D;C;F;6;H;A;D;D;A;B;B;A;B;A;A;A;A;B;A;A;E;A;C;B
2,10058E+11;2023;F;GO;H;F;F;F;2;B;A;B;C;A;B;B;A;B;B;A;A;A;A;A;A;A;A;B;B
2,10061E+11;2023;M;GO;E;E;C;B;5;D;A;C;D;B;A;B;C;B;A;A;A;A;B;A;A;E;A;B;B
2,10059E+11;2023;F;GO;E;E;C;C;7;D;A;C;D;B;A;B;A;B;A;A;A;A;B;A;A;E;B;A;B
2,1006E+11;2023;F;GO;E;G;F;B;4;C;A;C;C;B;A;B;B;B;A;B;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;M;GO;E;E;C;C;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;M;GO;B;B;C;B;3;D;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
2,1006E+11;2023;M;GO;G;F;F;D;4;O;A;B;D;B;B;B;A;B;A;B;A;A;B;B;B;E;A;C;B
2,10061E+11;2023;F;GO;A;A;A;A;3;B;A;B;C;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;A
2,10061E+11;2023;F;GO;C;D;F;B;3;B;A;B;D;A;B;B;B;B;A;B;A;A;B;A;A;D;A;A;A
2,10061E+11;2023;M;GO;C;F;B;D;5;G;A;C;D;B;B;B;B;B;A;B;A;A;C;A;B;E;A;B;B
2,10061E+11;2023;M;GO;H;C;F;F;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;M;GO;B;E;C;B;5;B;A;B;D;A;B;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;F;GO;B;A;C;C;2;A;B;B;C;B;A;B;B;A;A;A;A;A;B;B;A;B;A;A;A
2,10061E+11;2023;M;GO;E;E;C;B;4;H;A;B;D;C;A;B;C;B;A;B;A;A;B;A;A;E;A;A;B
2,10061E+11;2023;M;GO;A;B;B;B;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
2,10061E+11;2023;M;GO;E;F;B;E;4;E;A;B;C;B;A;B;B;B;A;B;A;A;C;A;A;E;A;B;B
2,10061E+11;2023;M;GO;H;H;D;D;3;F;A;C;D;B;A;B;B;B;A;B;A;B;C;B;B;D;A;B;B
2,10059E+11;2023;F;GO;C;G;C;D;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;M;GO;D;D;B;B;5;B;A;C;D;B;B;B;B;B;A;A;A;B;B;A;A;D;A;B;B
2,10061E+11;2023;F;GO;B;E;B;B;4;B;D;B;C;A;A;B;A;A;A;B;A;A;A;A;A;B;A;A;A
2,10061E+11;2023;M;GO;E;F;D;D;4;K;A;C;D;B;B;C;A;B;A;B;A;A;B;A;B;E;A;C;B
2,10061E+11;2023;M;GO;D;E;A;D;5;F;A;B;D;B;A;B;A;B;A;A;A;A;B;A;B;D;A;A;B
2,10058E+11;2023;M;GO;F;F;D;D;3;G;A;C;C;B;B;B;B;B;B;B;B;A;B;A;B;D;A;B;B
2,10061E+11;2023;M;GO;C;D;A;F;4;D;A;B;C;B;A;B;B;B;B;B;B;A;A;A;A;E;A;C;B
2,10061E+11;2023;M;GO;B;E;E;C;3;C;A;A;D;C;A;B;A;B;A;B;A;A;A;A;A;E;A;B;B
2,10061E+11;2023;M;GO;E;E;F;B;7;C;A;C;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
2,10061E+11;2023;M;GO;C;D;F;B;4;C;A;C;D;C;A;B;A;B;A;B;A;A;B;A;B;E;A;B;B
2,10061E+11;2023;M;GO;C;D;D;D;4;B;A;B;C;A;A;B;B;A;A;B;A;A;B;A;A;B;A;A;B
2,1006E+11;2023;F;GO;C;C;B;B;8;D;A;B;C;B;A;C;A;B;A;A;A;A;B;A;A;E;A;B;B
2,10061E+11;2023;M;GO;D;F;C;D;3;E;A;C;D;B;A;B;A;B;A;B;A;A;B;A;A;A;A;B;B
2,10058E+11;2023;F;GO;C;E;B;B;3;C;A;B;C;A;A;B;A;B;B;A;A;A;B;A;A;C;A;B;B
2,10061E+11;2023;M;GO;E;F;F;F;2;B;A;B;C;B;B;B;A;A;B;B;A;A;D;A;A;C;A;C;B
2,10061E+11;2023;M;GO;E;D;C;F;3;D;A;B;B;B;A;B;A;A;B;A;A;A;B;A;B;C;A;B;B
2,1006E+11;2023;M;GO;E;E;C;B;4;B;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;E;A;A;B
2,1006E+11;2023;F;GO;D;D;C;B;3;B;A;B;C;A;A;B;B;B;B;B;A;A;B;A;A;D;A;A;B
2,10058E+11;2023;F;GO;H;E;C;D;3;C;A;B;C;B;B;B;A;B;B;A;A;B;B;A;B;C;B;A;B
2,10061E+11;2023;M;GO;E;F;C;D;3;G;A;C;D;B;A;B;B;B;A;B;A;A;C;A;A;B;B;B;B
2,10058E+11;2023;M;GO;E;E;F;E;3;F;A;C;C;B;B;B;B;B;A;B;A;A;D;B;A;E;A;A;B
2,10061E+11;2023;M;GO;E;G;C;D;4;J;A;C;D;B;B;B;A;B;A;B;A;B;C;A;A;D;A;B;B
2,10061E+11;2023;F;GO;E;F;D;D;4;I;A;C;D;C;A;B;B;B;A;B;A;A;B;B;B;D;A;B;B
2,10061E+11;2023;F;GO;E;B;C;F;6;F;A;B;D;B;A;B;B;B;B;B;A;A;B;B;A;D;A;A;B
2,10061E+11;2023;F;GO;C;C;B;B;5;B;B;B;C;A;A;B;B;B;A;B;A;A;B;B;A;D;A;B;B
2,10061E+11;2023;M;GO;E;E;D;C;4;E;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;F;GO;C;E;F;C;4;C;A;B;C;A;C;B;A;B;A;A;A;A;B;A;A;A;A;A;B
2,10061E+11;2023;F;GO;G;D;E;F;2;A;A;B;D;A;A;B;B;B;A;B;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;F;GO;B;F;F;F;3;G;A;D;D;B;A;B;B;B;B;B;A;B;B;A;A;C;A;B;B
2,10061E+11;2023;F;GO;C;A;F;B;4;C;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;C;B;A;B
2,1006E+11;2023;M;GO;D;D;F;F;4;C;A;B;D;A;A;B;B;B;B;B;B;A;B;B;A;B;A;B;B
2,10058E+11;2023;M;GO;H;D;B;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
2,10059E+11;2023;M;GO;G;F;E;F;4;I;A;C;D;B;B;B;B;B;A;B;A;B;D;A;B;D;A;B;B
2,1006E+11;2023;F;GO;D;E;C;B;3;G;B;C;D;C;A;C;B;B;A;B;A;B;B;A;B;D;A;B;B
2,10061E+11;2023;M;GO;H;H;C;F;4;A;A;B;D;A;B;B;A;B;A;A;A;A;C;B;A;D;A;A;B
2,10058E+11;2023;M;GO;E;F;D;D;4;G;A;C;C;B;A;B;A;B;A;B;A;A;B;B;A;D;A;C;B
2,10061E+11;2023;M;GO;E;E;B;B;4;D;A;C;D;B;A;B;B;A;A;B;A;A;B;B;A;D;A;A;B
2,10061E+11;2023;F;GO;D;D;B;B;3;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;M;GO;F;G;E;D;3;P;C;D;D;C;A;D;B;B;A;B;A;B;D;A;B;D;A;B;B
2,10061E+11;2023;F;GO;B;E;C;F;4;B;A;B;C;B;B;B;A;B;A;B;A;A;B;A;A;A;A;B;B
2,10059E+11;2023;F;GO;D;D;D;D;5;C;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;B;E;C;B;3;C;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;F;GO;H;E;F;B;6;E;C;B;E;A;A;B;B;B;B;B;A;A;B;B;B;E;A;A;B
2,10061E+11;2023;M;GO;E;F;D;F;5;G;A;C;D;B;B;B;A;B;B;B;A;A;C;A;A;E;A;B;B
2,10061E+11;2023;F;GO;E;G;D;D;2;F;A;B;C;B;A;B;A;B;A;B;A;A;C;A;B;C;A;B;B
2,10061E+11;2023;F;GO;F;E;B;B;3;B;A;B;D;B;A;B;A;A;A;B;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;M;GO;C;F;F;C;3;B;A;C;D;C;A;B;B;B;A;B;A;A;C;B;B;D;B;B;B
2,10061E+11;2023;F;GO;C;E;C;A;5;D;A;B;D;A;A;B;B;A;A;A;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;F;GO;E;E;B;B;4;B;A;B;C;B;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;M;GO;A;H;B;B;3;C;A;C;C;B;A;B;A;A;A;A;A;A;A;A;A;C;A;A;B
2,10058E+11;2023;F;GO;E;E;A;B;2;B;B;C;D;B;A;B;B;B;A;B;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;M;GO;B;E;B;B;6;C;C;B;D;B;A;B;A;A;A;B;A;A;B;A;A;D;A;B;B
2,10061E+11;2023;F;GO;G;G;A;B;4;C;A;D;D;A;C;B;B;B;A;A;A;B;B;A;B;E;A;B;B
2,10061E+11;2023;F;GO;B;E;A;A;4;A;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;F;GO;E;E;B;C;3;A;A;B;D;B;B;B;C;A;A;B;A;A;C;A;A;D;A;B;B
2,10059E+11;2023;M;GO;F;F;D;D;8;K;A;C;E;C;A;C;A;C;A;C;A;B;C;A;A;E;A;E;B
2,10061E+11;2023;M;GO;E;D;C;B;4;D;A;B;C;A;A;B;B;A;A;B;A;A;B;A;A;A;A;A;B
2,10059E+11;2023;F;GO;C;C;F;B;2;B;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;E;E;A;C;2;B;A;D;E;B;B;B;B;B;A;B;A;B;C;A;A;D;A;A;B
2,10058E+11;2023;M;GO;B;D;B;B;4;B;A;B;C;B;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;B;E;C;B;4;B;D;C;D;B;A;B;A;B;A;B;A;B;B;A;A;B;A;A;B
2,10058E+11;2023;F;GO;E;F;B;D;4;E;A;B;D;A;C;C;B;B;A;B;A;A;B;A;A;B;A;B;B
2,10061E+11;2023;F;GO;C;E;D;D;5;G;A;C;D;B;A;B;A;B;A;B;A;A;C;B;A;E;A;B;B
2,10061E+11;2023;F;GO;C;B;C;B;5;B;A;B;D;A;D;B;B;B;B;B;A;A;B;B;B;D;B;B;B
2,10061E+11;2023;F;GO;C;E;D;B;3;D;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;F;GO;H;E;F;B;5;G;A;D;E;B;A;B;B;B;A;B;A;A;C;A;A;B;B;A;B
2,10061E+11;2023;F;GO;E;E;F;F;2;C;A;C;C;A;A;B;B;B;A;A;A;A;B;A;B;C;A;B;B
2,10061E+11;2023;M;GO;D;D;B;B;5;B;A;B;C;B;B;B;A;B;A;A;A;A;B;A;A;A;A;A;B
2,10059E+11;2023;M;GO;B;E;A;C;3;E;A;C;C;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;B
2,10059E+11;2023;M;GO;H;H;F;C;6;B;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10059E+11;2023;M;GO;E;E;B;B;5;B;A;B;C;A;B;B;A;A;A;B;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;M;GO;C;E;C;B;5;E;A;C;D;B;B;B;A;B;A;B;A;B;A;B;A;E;A;A;B
2,1006E+11;2023;M;GO;E;E;D;D;7;L;A;E;E;B;A;C;C;C;A;C;A;B;D;B;B;E;A;C;B
2,1006E+11;2023;M;GO;D;E;D;B;4;C;A;C;E;D;C;B;A;B;B;B;A;A;D;A;B;E;B;B;B
2,1006E+11;2023;M;GO;F;B;F;F;4;G;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;E;A;B;B
2,10059E+11;2023;M;GO;D;D;A;A;5;B;A;B;C;A;B;B;B;B;A;A;A;A;B;B;A;C;A;B;B
2,1006E+11;2023;F;GO;D;E;D;D;4;D;A;C;C;A;B;B;B;B;A;B;A;B;C;A;B;D;A;B;B
2,10059E+11;2023;M;GO;E;E;C;B;5;D;A;B;D;B;B;B;B;B;A;A;A;A;B;A;B;E;A;B;B
2,10059E+11;2023;F;GO;E;E;A;B;6;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;M;GO;H;H;A;B;4;E;A;B;D;B;B;B;A;B;A;B;A;A;B;A;B;D;A;A;B
2,10059E+11;2023;M;GO;G;G;E;D;3;E;A;D;D;B;A;B;B;B;A;B;A;A;C;A;A;D;A;B;B
2,10061E+11;2023;M;GO;C;E;D;D;5;C;A;C;D;B;A;B;B;B;A;B;A;A;A;A;A;E;A;B;B
2,10059E+11;2023;F;GO;H;H;F;F;3;G;A;C;D;C;C;C;C;C;B;B;A;B;D;B;B;E;B;C;B
2,1006E+11;2023;F;GO;B;E;A;B;5;D;A;B;C;B;A;B;B;A;A;B;A;A;B;B;A;E;A;A;B
2,10061E+11;2023;M;GO;E;H;C;B;4;G;A;B;D;B;A;B;B;B;B;C;A;B;E;A;B;E;A;A;B
2,1006E+11;2023;F;GO;E;E;C;B;4;C;A;B;C;A;A;B;B;B;A;A;A;A;B;A;B;E;A;B;B
2,10059E+11;2023;F;GO;C;F;C;B;2;C;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;M;GO;B;F;A;D;6;D;A;B;D;B;A;B;B;B;A;B;A;A;C;B;A;E;A;B;B
2,10059E+11;2023;F;GO;D;E;C;B;3;C;A;C;D;C;A;B;B;B;A;B;A;A;B;A;A;D;B;C;B
2,10059E+11;2023;M;GO;D;B;D;F;4;C;B;B;C;B;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,1006E+11;2023;F;GO;B;B;B;F;7;B;A;B;D;B;A;B;A;A;A;B;A;A;A;A;A;C;A;A;B
2,10059E+11;2023;F;GO;E;E;A;B;2;I;A;C;D;A;B;B;B;B;B;A;A;A;B;A;B;C;A;A;B
2,10059E+11;2023;M;GO;H;H;C;D;4;J;A;C;E;C;C;B;B;B;A;B;A;B;B;B;B;E;A;B;B
2,10059E+11;2023;M;GO;D;E;B;C;3;B;A;C;C;A;A;B;B;B;A;B;A;A;B;A;A;D;B;B;B
2,10059E+11;2023;F;GO;F;G;B;D;5;F;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;E;A;B;B
2,10059E+11;2023;M;GO;E;E;D;B;5;H;A;C;D;B;B;B;B;B;A;B;A;B;D;A;B;E;A;A;B
2,1006E+11;2023;M;GO;D;E;D;D;3;H;A;C;C;C;A;B;A;B;A;B;A;A;B;A;B;D;A;B;B
2,10059E+11;2023;M;GO;E;E;D;B;4;E;A;C;D;C;C;B;B;C;C;A;A;B;C;A;A;E;A;B;B
2,10059E+11;2023;M;GO;C;E;B;B;5;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;F;GO;H;E;F;F;3;A;B;B;E;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
2,10058E+11;2023;M;GO;E;E;F;B;8;B;A;B;C;B;A;B;B;B;A;B;A;A;C;A;B;D;A;A;B
2,1006E+11;2023;F;GO;D;E;B;B;3;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;M;GO;H;E;F;B;3;C;A;C;C;A;B;C;A;B;A;A;A;A;C;B;A;D;A;B;B
2,10061E+11;2023;M;GO;G;G;D;E;3;P;B;C;D;B;A;B;B;B;B;B;A;B;C;A;A;D;A;D;B
2,10061E+11;2023;M;GO;H;D;F;F;4;I;A;B;D;B;A;B;B;B;B;A;A;A;B;B;B;D;A;A;B
2,10059E+11;2023;F;GO;B;E;C;B;3;C;A;B;D;A;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;A;D;A;A;5;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;H;D;B;B;3;A;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;C;A;A;B
2,10058E+11;2023;M;GO;F;F;C;D;3;D;A;C;D;A;B;B;A;B;A;B;A;A;C;B;B;D;A;B;B
2,10059E+11;2023;F;GO;D;E;C;D;4;C;A;B;D;B;A;B;A;B;A;A;A;A;B;A;A;E;A;B;B
2,10058E+11;2023;F;GO;D;C;C;C;5;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B
2,10059E+11;2023;F;GO;E;E;B;B;4;B;A;B;C;A;A;A;A;B;B;A;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;E;G;B;D;2;D;A;D;D;B;A;B;B;B;A;B;A;A;B;A;B;C;A;B;B
2,1006E+11;2023;M;GO;D;E;B;D;4;D;A;C;D;A;B;B;A;B;A;A;A;A;B;A;B;E;A;B;B
2,1006E+11;2023;F;GO;H;A;C;F;5;B;A;B;D;A;A;B;B;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;D;C;C;B;3;B;A;B;C;B;A;B;B;B;B;A;A;A;B;A;A;B;A;B;B
2,1006E+11;2023;F;GO;B;E;B;F;5;D;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;E;A;A;B
2,10059E+11;2023;M;GO;H;E;A;B;5;C;A;A;B;A;A;A;A;A;A;A;A;A;B;B;A;C;A;A;B
2,10059E+11;2023;M;GO;H;D;F;B;6;B;A;C;D;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;D;D;D;D;4;E;A;C;D;B;A;B;B;B;A;A;A;B;B;A;A;E;A;B;B
2,1006E+11;2023;F;GO;E;E;D;D;3;B;A;C;C;B;A;B;C;B;A;A;A;A;B;A;A;D;A;B;B
2,1006E+11;2023;M;GO;H;D;B;B;4;C;A;B;D;B;B;B;B;B;A;B;A;A;B;A;A;D;A;B;B
2,10061E+11;2023;M;GO;E;E;D;D;4;F;A;B;D;A;A;B;A;B;B;B;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;M;GO;H;H;F;F;5;B;A;B;C;A;C;B;A;B;A;B;A;A;C;A;B;E;A;C;B
2,10061E+11;2023;M;GO;E;E;B;A;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;E;C;C;B;6;C;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;C;C;B;B;2;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10059E+11;2023;M;GO;E;F;C;D;4;E;A;C;D;B;B;B;A;B;A;A;A;A;B;A;A;D;A;B;B
2,10061E+11;2023;M;GO;E;E;C;C;3;C;A;C;C;B;B;B;A;B;A;B;A;B;C;A;A;D;A;A;B
2,10059E+11;2023;M;GO;H;E;C;D;6;E;A;C;D;B;C;B;A;B;A;B;A;B;B;A;A;E;A;A;B
2,10059E+11;2023;M;GO;H;E;F;B;3;C;C;C;D;A;B;B;A;A;A;B;A;A;B;A;A;D;A;B;B
2,1006E+11;2023;M;GO;H;F;F;B;4;F;A;B;C;B;A;B;A;A;A;A;A;A;A;A;A;E;A;C;B
2,1006E+11;2023;F;GO;C;C;B;B;3;B;A;C;C;B;B;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;M;GO;E;E;B;B;5;D;A;B;C;B;A;B;B;B;A;B;A;B;B;A;A;D;A;A;B
2,1006E+11;2023;M;GO;H;C;F;F;6;D;A;B;C;A;A;B;A;B;B;A;A;A;B;A;A;E;A;A;B
2,10058E+11;2023;M;GO;E;E;D;B;2;D;A;B;D;A;A;B;B;B;A;B;A;B;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;D;E;C;B;4;C;A;B;D;A;A;B;A;B;A;A;A;A;A;A;A;A;A;A;A
2,10059E+11;2023;F;GO;H;H;D;C;8;F;A;C;D;B;A;B;B;B;B;B;A;A;B;A;A;E;A;B;B
2,1006E+11;2023;M;GO;H;E;F;C;4;D;A;C;D;B;B;B;A;B;A;B;A;A;C;A;A;E;A;A;B
2,1006E+11;2023;F;GO;E;D;A;B;3;C;A;B;D;B;B;B;B;B;B;B;A;A;B;A;A;D;A;A;B
